B02_05,10,@GV,3623944192,4,73,0,0
B01_06,10,@GV,3691053056,4,73,0,0
B03_05,10,@GV,3758161920,4,73,0,0
B01_07,10,@GV,3825270784,4,73,0,0
B02_06,10,@GV,3892379648,4,73,0,0
B02_07,10,@GV,3959488512,4,73,0,0
BBYAI_305_57,10,@GV,4026597376,4,73,0,0
B04_05,10,@GV,4160815104,4,73,0,0
B02_08,10,@GV,4227923968,4,73,0,0
B03_07,10,@GV,131072,4,73,0,0
B02_09,10,@GV,67239936,4,73,0,0
B04_06,10,@GV,134348800,4,73,0,0
B03_09,10,@GV,201457664,4,73,0,0
B03_10,10,@GV,268566528,4,73,0,0
BBYAI_305_58,10,@GV,335675392,4,73,0,0
BTE031,10,@GV,469893120,4,73,0,0
BTE032,10,@GV,537001984,4,73,0,0
BTEJ077,10,@GV,604110848,4,73,0,0
BTEJ078,10,@GV,671219712,4,73,0,0
BTEJ079,10,@GV,738328576,4,73,0,0
BTEJ080,10,@GV,805437440,4,73,0,0
BBYAI_305_59,10,@GV,872546304,4,73,0,0
BBYAI_305_60,10,@GV,939655168,4,73,0,0
BTE033,10,@GV,1073872896,4,73,0,0
BTE034,10,@GV,1140981760,4,73,0,0
BTEJ081,10,@GV,1208090624,4,73,0,0
BTEJ082,10,@GV,1275199488,4,73,0,0
BTEJ083,10,@GV,1342308352,4,73,0,0
BTEJ084,10,@GV,1409417216,4,73,0,0
BBYAI_305_61,10,@GV,1476526080,4,73,0,0
BBYAI_305_62,10,@GV,1543634944,4,73,0,0
BTE035,10,@GV,1677852672,4,73,0,0
BTE036,10,@GV,1744961536,4,73,0,0
BTEJ085,10,@GV,1812070400,4,73,0,0
BTEJ086,10,@GV,1879179264,4,73,0,0
BTEJ087,10,@GV,1946288128,4,73,0,0
BTEJ088,10,@GV,2013396992,4,73,0,0
BTE037,10,@GV,2080505856,4,73,0,0
BBYAI_305_63,10,@GV,2147614720,4,73,0,0
BTE038,10,@GV,2281832448,4,73,0,0
BTEJ089,10,@GV,2348941312,4,73,0,0
BTEJ090,10,@GV,2416050176,4,73,0,0
BTEJ091,10,@GV,2483159040,4,73,0,0
BTEJ092,10,@GV,2550267904,4,73,0,0
BTE062,10,@GV,2617376768,4,73,0,0
BTE063,10,@GV,2684485632,4,73,0,0
BBYAI_305_64,10,@GV,2751594496,4,73,0,0
BTE072,10,@GV,2885812224,4,73,0,0
BTE073,10,@GV,2952921088,4,73,0,0
BTE082,10,@GV,3020029952,4,73,0,0
BTE083,10,@GV,3087138816,4,73,0,0
BTE092,10,@GV,3154247680,4,73,0,0
BTE093,10,@GV,3221356544,4,73,0,0
BTE124_A1,10,@GV,3288465408,4,73,0,0
BBYAI_305_65,10,@GV,3355574272,4,73,0,0
BTE131,10,@GV,3489792000,4,73,0,0
BTE132,10,@GV,3556900864,4,73,0,0
BTE133,10,@GV,3624009728,4,73,0,0
BTE134,10,@GV,3691118592,4,73,0,0
BTE135,10,@GV,3758227456,4,73,0,0
BBYAI_305_35,10,@GV,3825336320,4,73,0,0
BBYAI_305_36,10,@GV,3892445184,4,73,0,0
BBYAI_305_37,10,@GV,3959554048,4,73,0,0
M01423_IOTEMP,10,@GV,4026662912,4,73,0,0
BTE136,10,@GV,4160880640,4,73,0,0
BTE137,10,@GV,4227989504,4,73,0,0
BTE138,10,@GV,196608,4,73,0,0
BTE139,10,@GV,67305472,4,73,0,0
BBYAI_305_38,10,@GV,134414336,4,73,0,0
BBYAI_305_39,10,@GV,201523200,4,73,0,0
BBYAI_305_40,10,@GV,268632064,4,73,0,0
BBYAI_305_41,10,@GV,335740928,4,73,0,0
M01424_IOTEMP,10,@GV,402849792,4,73,0,0
BAB1_SA_UP_L,1,@GV,0,1,81,1,0
BAB1_SA_UP_R,1,@GV,0,1,81,2,0
BAB2_SA_UP_L,1,@GV,0,1,81,3,0
BAB2_SA_UP_R,1,@GV,0,1,81,4,0
BBB1_SA_DN,1,@GV,0,1,81,5,0
BBB1_SA_UP,1,@GV,0,1,81,6,0
BBB2_SA_DN,1,@GV,0,1,81,7,0
BBB2_SA_UP,1,@GV,0,1,81,8,0
BBB3_SA_DN,1,@GV,16777216,1,81,1,0
BBB3_SA_UP,1,@GV,16777216,1,81,2,0
BBB4_SA_DN,1,@GV,16777216,1,81,3,0
BBB4_SA_UP,1,@GV,16777216,1,81,4,0
BBB5_SA_DN,1,@GV,16777216,1,81,5,0
BBB5_SA_UP,1,@GV,16777216,1,81,6,0
BBB6_SA_DN,1,@GV,16777216,1,81,7,0
BBB6_SA_UP,1,@GV,16777216,1,81,8,0
BBB7_SA_DN,1,@GV,33554432,1,81,1,0
BBB7_SA_UP,1,@GV,33554432,1,81,2,0
BBB8_SA_DN,1,@GV,33554432,1,81,3,0
BBB8_SA_UP,1,@GV,33554432,1,81,4,0
BBB9_SA_DN,1,@GV,33554432,1,81,5,0
BBB9_SA_UP,1,@GV,33554432,1,81,6,0
BB10_SA_DN,1,@GV,33554432,1,81,7,0
BB10_SA_UP,1,@GV,33554432,1,81,8,0
BZB1_SA_DN,1,@GV,50331648,1,81,1,0
BZB1_SA_UP,1,@GV,50331648,1,81,2,0
BZB2_SA_DN,1,@GV,50331648,1,81,3,0
BZB2_SA_UP,1,@GV,50331648,1,81,4,0
BZB1_SA_MANU,1,@GV,50331648,1,81,5,0
BZB1_SA_AUTO,1,@GV,50331648,1,81,6,0
BZB1_SA_CONT,1,@GV,50331648,1,81,7,0
BZB2_SA_MANU,1,@GV,50331648,1,81,8,0
BZB2_SA_AUTO,1,@GV,67108864,1,81,1,0
BZB2_SA_CONT,1,@GV,67108864,1,81,2,0
BDCS_READY,1,@GV,67108864,1,81,3,0
BK_DO_3,1,@GV,67108864,1,81,4,0
BK_DO_4,1,@GV,67108864,1,81,5,0
BK_DO_5,1,@GV,67108864,1,81,6,0
BK_DO_6,1,@GV,67108864,1,81,7,0
BK_DO_7,1,@GV,67108864,1,81,8,0
BK_DO_8,1,@GV,83886080,1,81,1,0
BK_DO_9,1,@GV,83886080,1,81,2,0
BK_DO_10,1,@GV,83886080,1,81,3,0
BK_DO_11,1,@GV,83886080,1,81,4,0
BK_DO_12,1,@GV,83886080,1,81,5,0
BK_DO_13,1,@GV,83886080,1,81,6,0
BK_DO_14,1,@GV,83886080,1,81,7,0
BK_DO_15,1,@GV,83886080,1,81,8,0
BK_DO_16,1,@GV,100663296,1,81,1,0
BK_DO_17,1,@GV,100663296,1,81,2,0
BK_DO_18,1,@GV,100663296,1,81,3,0
BK_DO_19,1,@GV,100663296,1,81,4,0
BK_DO_20,1,@GV,100663296,1,81,5,0
BK_DO_21,1,@GV,100663296,1,81,6,0
BK_DO_22,1,@GV,100663296,1,81,7,0
BK_DO_23,1,@GV,100663296,1,81,8,0
BK_DO_24,1,@GV,117440512,1,81,1,0
BK_DO_25,1,@GV,117440512,1,81,2,0
BK_DO_26,1,@GV,117440512,1,81,3,0
BK_DO_27,1,@GV,117440512,1,81,4,0
BK_DO_28,1,@GV,117440512,1,81,5,0
BK_DO_29,1,@GV,117440512,1,81,6,0
BK_DO_30,1,@GV,117440512,1,81,7,0
BK_DO_31,1,@GV,117440512,1,81,8,0
B24VOK_CPU,1,@GV,486735872,1,73,1,0
B24VOK_RACK,1,@GV,486735872,1,73,2,0
B24VOK_IO,1,@GV,486735872,1,73,3,0
BFAN1_ERR,1,@GV,486735872,1,73,4,0
BTEM1_HI,1,@GV,486735872,1,73,5,0
B24VOK_MCR,1,@GV,486735872,1,73,6,0
B24VOK_AXC,1,@GV,486735872,1,73,7,0
B24VOK_PRT,1,@GV,486735872,1,73,8,0
B24VOK_NCM,1,@GV,503513088,1,73,1,0
BFAN2_ERR,1,@GV,503513088,1,73,2,0
BTEM2_HI,1,@GV,503513088,1,73,3,0
BLocal,1,@GV,503513088,1,73,4,0
BRemote,1,@GV,503513088,1,73,5,0
BAB1_DJ,1,@GV,503513088,1,73,6,0
BAB1_GJ,1,@GV,503513088,1,73,7,0
BAB2_DJ,1,@GV,503513088,1,73,8,0
BAB2_GJ,1,@GV,520290304,1,73,1,0
BAB1_QC,1,@GV,520290304,1,73,2,0
BAB2_QC,1,@GV,520290304,1,73,3,0
BAB_380V_N,1,@GV,520290304,1,73,4,0
BAB_380V_EI,1,@GV,520290304,1,73,5,0
BBB1_DJ,1,@GV,520290304,1,73,6,0
BBB1_GJ,1,@GV,520290304,1,73,7,0
BBB2_DJ,1,@GV,520290304,1,73,8,0
BBB2_GJ,1,@GV,537067520,1,73,1,0
BBB3_DJ,1,@GV,537067520,1,73,2,0
BBB3_GJ,1,@GV,537067520,1,73,3,0
BBB4_DJ,1,@GV,537067520,1,73,4,0
BBB4_GJ,1,@GV,537067520,1,73,5,0
BBB5_DJ,1,@GV,537067520,1,73,6,0
BBB5_GJ,1,@GV,537067520,1,73,7,0
BBB6_DJ,1,@GV,537067520,1,73,8,0
BBB6_GJ,1,@GV,620953600,1,73,1,0
BBB7_DJ,1,@GV,620953600,1,73,2,0
BBB7_GJ,1,@GV,620953600,1,73,3,0
BBB8_DJ,1,@GV,620953600,1,73,4,0
BBB8_GJ,1,@GV,620953600,1,73,5,0
BBB9_DJ,1,@GV,620953600,1,73,6,0
BBB9_GJ,1,@GV,620953600,1,73,7,0
BBB10_DJ,1,@GV,620953600,1,73,8,0
BBB10_GJ,1,@GV,637730816,1,73,1,0
BBB1_ZC,1,@GV,637730816,1,73,2,0
BBB1_FC,1,@GV,637730816,1,73,3,0
BBB2_ZC,1,@GV,637730816,1,73,4,0
BBB2_FC,1,@GV,637730816,1,73,5,0
BBB3_ZC,1,@GV,637730816,1,73,6,0
BBB3_FC,1,@GV,637730816,1,73,7,0
BBB4_ZC,1,@GV,637730816,1,73,8,0
BBB4_FC,1,@GV,654508032,1,73,1,0
BBB5_ZC,1,@GV,654508032,1,73,2,0
BBB5_FC,1,@GV,654508032,1,73,3,0
BBB6_ZC,1,@GV,654508032,1,73,4,0
BBB6_FC,1,@GV,654508032,1,73,5,0
BBB7_ZC,1,@GV,654508032,1,73,6,0
BBB7_FC,1,@GV,654508032,1,73,7,0
BBB8_ZC,1,@GV,654508032,1,73,8,0
BBB8_FC,1,@GV,671285248,1,73,1,0
BBB9_ZC,1,@GV,671285248,1,73,2,0
BBB9_FC,1,@GV,671285248,1,73,3,0
BBB10_ZC,1,@GV,671285248,1,73,4,0
BBB10_FC,1,@GV,671285248,1,73,5,0
BBB1_SC,1,@GV,671285248,1,73,6,0
BBB2_SC,1,@GV,671285248,1,73,7,0
BBB3_SC,1,@GV,671285248,1,73,8,0
BBB4_SC,1,@GV,755171328,1,73,1,0
BBB5_SC,1,@GV,755171328,1,73,2,0
BBB6_SC,1,@GV,755171328,1,73,3,0
BBB7_SC,1,@GV,755171328,1,73,4,0
BBB8_SC,1,@GV,755171328,1,73,5,0
BBB9_SC,1,@GV,755171328,1,73,6,0
BBB10_SC,1,@GV,755171328,1,73,7,0
BBB1_ZKF_P,1,@GV,755171328,1,73,8,0
BBB2_ZKF_P,1,@GV,771948544,1,73,1,0
BBB3_ZKF_P,1,@GV,771948544,1,73,2,0
BBB4_ZKF_P,1,@GV,771948544,1,73,3,0
BBB5_ZKF_P,1,@GV,771948544,1,73,4,0
BBB6_ZKF_P,1,@GV,771948544,1,73,5,0
BBB7_ZKF_P,1,@GV,771948544,1,73,6,0
BBB8_ZKF_P,1,@GV,771948544,1,73,7,0
BBB9_ZKF_P,1,@GV,771948544,1,73,8,0
BBB10_ZKF_P,1,@GV,788725760,1,73,1,0
BBB1_WD_P,1,@GV,788725760,1,73,2,0
BBB2_WD_P,1,@GV,788725760,1,73,3,0
BBB3_WD_P,1,@GV,788725760,1,73,4,0
BBB4_WD_P,1,@GV,788725760,1,73,5,0
BBB5_WD_P,1,@GV,788725760,1,73,6,0
BBB6_WD_P,1,@GV,788725760,1,73,7,0
BBB7_WD_P,1,@GV,788725760,1,73,8,0
BBB8_WD_P,1,@GV,805502976,1,73,1,0
BBB9_WD_P,1,@GV,805502976,1,73,2,0
BBB10_WD_P,1,@GV,805502976,1,73,3,0
BBB1_DC110V_EI,1,@GV,805502976,1,73,4,0
BBB2_DC110V_EII,1,@GV,805502976,1,73,5,0
BBB3_DC110V_EI,1,@GV,805502976,1,73,6,0
BBB4_DC110V_EII,1,@GV,805502976,1,73,7,0
BBB5_DC110V_EI,1,@GV,805502976,1,73,8,0
BBB6_DC110V_EII,1,@GV,889389056,1,73,1,0
BBB7_DC110V_EI,1,@GV,889389056,1,73,2,0
BBB8_DC110V_EII,1,@GV,889389056,1,73,3,0
BBB9_DC110V_EI,1,@GV,889389056,1,73,4,0
BBB10_DC110V_EII,1,@GV,889389056,1,73,5,0
BBB1_AC220V_EI,1,@GV,889389056,1,73,6,0
BBB2_AC220V_EII,1,@GV,889389056,1,73,7,0
BBB3_AC220V_EI,1,@GV,889389056,1,73,8,0
BBB4_AC220V_EII,1,@GV,906166272,1,73,1,0
BBB5_AC220V_EI,1,@GV,906166272,1,73,2,0
BBB6_AC220V_EII,1,@GV,906166272,1,73,3,0
BBB7_AC220V_EI,1,@GV,906166272,1,73,4,0
BBB8_AC220V_EII,1,@GV,906166272,1,73,5,0
BBB9_AC220V_EI,1,@GV,906166272,1,73,6,0
BBB10_AC220V_EII,1,@GV,906166272,1,73,7,0
BZB1_DJ1,1,@GV,906166272,1,73,8,0
BZB1_GJ1,1,@GV,922943488,1,73,1,0
BZB2_DJ1,1,@GV,922943488,1,73,2,0
BZB2_GJ1,1,@GV,922943488,1,73,3,0
BZB1_ZC,1,@GV,922943488,1,73,4,0
BZB1_FC,1,@GV,922943488,1,73,5,0
BZB2_ZC,1,@GV,922943488,1,73,6,0
BZB2_FC,1,@GV,922943488,1,73,7,0
BZB1_SC,1,@GV,922943488,1,73,8,0
BZB2_SC,1,@GV,939720704,1,73,1,0
BZB1_ZKF_P,1,@GV,939720704,1,73,2,0
BZB2_ZKF_P,1,@GV,939720704,1,73,3,0
BZB1_WD_P,1,@GV,939720704,1,73,4,0
BZB2_WD_P,1,@GV,939720704,1,73,5,0
BZB1_DC110V_EI,1,@GV,939720704,1,73,6,0
BZB2_DC110V_EII,1,@GV,939720704,1,73,7,0
BZB1_AC220V_EI,1,@GV,939720704,1,73,8,0
BZB2_AC220V_EII,1,@GV,1023606784,1,73,1,0
BZB1_GF_F,1,@GV,1023606784,1,73,2,0
BZB2_GF_F,1,@GV,1023606784,1,73,3,0
BZB1_GJ2,1,@GV,1023606784,1,73,4,0
BZB2_GJ2,1,@GV,1023606784,1,73,5,0
BZB1_AMP_FAN_F,1,@GV,1023606784,1,73,6,0
BZB2_AMP_FAN_F,1,@GV,1023606784,1,73,7,0
BZB1_APOK,1,@GV,1023606784,1,73,8,0
BZB2_APOK,1,@GV,1040384000,1,73,1,0
BAB_AC220_EI,1,@GV,1040384000,1,73,2,0
BAB_AC220_EII,1,@GV,1040384000,1,73,3,0
BAB_DC48V_I,1,@GV,1040384000,1,73,4,0
BAB_DC48V_II,1,@GV,1040384000,1,73,5,0
B1BJ,1,@GV,1040384000,1,73,6,0
B1BJP,1,@GV,1040384000,1,73,7,0
B2BJ,1,@GV,1040384000,1,73,8,0
B2BJP,1,@GV,1057161216,1,73,1,0
BRPS_A_SHD1,1,@GV,1057161216,1,73,2,0
BRPS_A_SHD2,1,@GV,1057161216,1,73,3,0
BRPS_C_SHD1,1,@GV,1057161216,1,73,4,0
BRPS_C_SHD2,1,@GV,1057161216,1,73,5,0
BPWR1_DC110_OK,1,@GV,1057161216,1,73,6,0
BPWR2_DC110_OK,1,@GV,1057161216,1,73,7,0
BPWR1_AC220_OK,1,@GV,1057161216,1,73,8,0
BPWR2_AC220_OK,1,@GV,1073938432,1,73,1,0
BPWR1_AC380_OK,1,@GV,1073938432,1,73,2,0
BPWR2_AC380_OK,1,@GV,1073938432,1,73,3,0
BAB1_CTR_UP,1,@GV,1073938432,1,73,4,0
BAB2_CTR_UP,1,@GV,1073938432,1,73,5,0
BBB1_CTR_UP,1,@GV,1073938432,1,73,6,0
BBB1_CTR_DN,1,@GV,1073938432,1,73,7,0
BBB2_CTR_UP,1,@GV,1073938432,1,73,8,0
BBB2_CTR_DN,1,@GV,1157824512,1,73,1,0
BBB3_CTR_UP,1,@GV,1157824512,1,73,2,0
BBB3_CTR_DN,1,@GV,1157824512,1,73,3,0
BBB4_CTR_UP,1,@GV,1157824512,1,73,4,0
BBB4_CTR_DN,1,@GV,1157824512,1,73,5,0
BBB5_CTR_UP,1,@GV,1157824512,1,73,6,0
BBB5_CTR_DN,1,@GV,1157824512,1,73,7,0
BBB6_CTR_UP,1,@GV,1157824512,1,73,8,0
BBB6_CTR_DN,1,@GV,1174601728,1,73,1,0
BBB7_CTR_UP,1,@GV,1174601728,1,73,2,0
BBB7_CTR_DN,1,@GV,1174601728,1,73,3,0
BBB8_CTR_UP,1,@GV,1174601728,1,73,4,0
BBB8_CTR_DN,1,@GV,1174601728,1,73,5,0
BBB9_CTR_UP,1,@GV,1174601728,1,73,6,0
BBB9_CTR_DN,1,@GV,1174601728,1,73,7,0
BBB10_CTR_UP,1,@GV,1174601728,1,73,8,0
BBB10_CTR_DN,1,@GV,1191378944,1,73,1,0
BZB1_CTR_UP,1,@GV,1191378944,1,73,2,0
BZB1_CTR_DN,1,@GV,1191378944,1,73,3,0
BZB2_CTR_UP,1,@GV,1191378944,1,73,4,0
BZB2_CTR_DN,1,@GV,1191378944,1,73,5,0
BZB1_AUTO_UP,1,@GV,1191378944,1,73,6,0
BZB2_AUTO_UP,1,@GV,1191378944,1,73,7,0
BZB1_AUTO_DN,1,@GV,1191378944,1,73,8,0
BZB2_AUTO_DN,1,@GV,1208156160,1,73,1,0
BZB1_CTR_AM,1,@GV,1208156160,1,73,2,0
BZB2_CTR_AM,1,@GV,1208156160,1,73,3,0
BReady1,1,@GV,1208156160,1,73,4,0
BReady2,1,@GV,1208156160,1,73,5,0
BNMS_NORMAL,1,@GV,1208156160,1,73,6,0
BRPS_RDY,1,@GV,1208156160,1,73,7,0
BZB1_AUTO_P,1,@GV,1208156160,1,73,8,0
BZB2_AUTO_P,1,@GV,1292042240,1,73,1,0
BK_DI_1,1,@GV,1292042240,1,73,2,0
BK_DI_2,1,@GV,1292042240,1,73,3,0
BK_DI_3,1,@GV,1292042240,1,73,4,0
BK_DI_4,1,@GV,1292042240,1,73,5,0
BK_DI_5,1,@GV,1292042240,1,73,6,0
BK_DI_6,1,@GV,1292042240,1,73,7,0
BK_DI_7,1,@GV,1292042240,1,73,8,0
BK_DI_8,1,@GV,1308819456,1,73,1,0
BK_DI_9,1,@GV,1308819456,1,73,2,0
BK_DI_10,1,@GV,1308819456,1,73,3,0
BK_DI_11,1,@GV,1308819456,1,73,4,0
BK_DI_12,1,@GV,1308819456,1,73,5,0
BK_DI_13,1,@GV,1308819456,1,73,6,0
BK_DI_14,1,@GV,1308819456,1,73,7,0
BK_DI_15,1,@GV,1308819456,1,73,8,0
BK_DI_16,1,@GV,1325596672,1,73,1,0
BK_DI_17,1,@GV,1325596672,1,73,2,0
BK_DI_18,1,@GV,1325596672,1,73,3,0
BK_DI_19,1,@GV,1325596672,1,73,4,0
BK_DI_20,1,@GV,1325596672,1,73,5,0
BK_DI_21,1,@GV,1325596672,1,73,6,0
BK_DI_22,1,@GV,1325596672,1,73,7,0
BK_DI_23,1,@GV,1325596672,1,73,8,0
BK_DI_24,1,@GV,1342373888,1,73,1,0
BK_DI_25,1,@GV,1342373888,1,73,2,0
BK_DI_26,1,@GV,1342373888,1,73,3,0
BK_DI_27,1,@GV,1342373888,1,73,4,0
BK_DI_28,1,@GV,1342373888,1,73,5,0
BK_DI_29,1,@GV,1342373888,1,73,6,0
BK_DI_30,1,@GV,1342373888,1,73,7,0
BK_DI_31,1,@GV,1342373888,1,73,8,0
BDCS_T_LMT,3,@GV,134217728,2,81,0,0
BBB1_ZKF_V,10,@GV,1426259968,4,73,0,0
BBB2_ZKF_V,10,@GV,1493368832,4,73,0,0
BBB3_ZKF_V,10,@GV,1560477696,4,73,0,0
BBB4_ZKF_V,10,@GV,1627586560,4,73,0,0
BBB5_ZKF_V,10,@GV,1694695424,4,73,0,0
BBB6_ZKF_V,10,@GV,1761804288,4,73,0,0
BBB7_ZKF_V,10,@GV,1828913152,4,73,0,0
BBB8_ZKF_V,10,@GV,1896022016,4,73,0,0
BBB9_ZKF_V,10,@GV,1963130880,4,73,0,0
BBB10_ZKF_V,10,@GV,2030239744,4,73,0,0
BBB1_WD_V,10,@GV,2097348608,4,73,0,0
BBB2_WD_V,10,@GV,2164457472,4,73,0,0
BBB3_WD_V,10,@GV,2231566336,4,73,0,0
BBB4_WD_V,10,@GV,2298675200,4,73,0,0
BBB5_WD_V,10,@GV,2365784064,4,73,0,0
BBB6_WD_V,10,@GV,2432892928,4,73,0,0
BBB7_WD_V,10,@GV,2500001792,4,73,0,0
BBB8_WD_V,10,@GV,2567110656,4,73,0,0
BBB9_WD_V,10,@GV,2634219520,4,73,0,0
BBB10_WD_V,10,@GV,2701328384,4,73,0,0
BBB1_ZKF_C,10,@GV,2768437248,4,73,0,0
BBB2_ZKF_C,10,@GV,2835546112,4,73,0,0
BBB3_ZKF_C,10,@GV,2902654976,4,73,0,0
BBB4_ZKF_C,10,@GV,2969763840,4,73,0,0
BBB5_ZKF_C,10,@GV,3036872704,4,73,0,0
BBB6_ZKF_C,10,@GV,3103981568,4,73,0,0
BBB7_ZKF_C,10,@GV,3171090432,4,73,0,0
BBB8_ZKF_C,10,@GV,3238199296,4,73,0,0
BBB9_ZKF_C,10,@GV,3305308160,4,73,0,0
BBB10_ZKF_C,10,@GV,3372417024,4,73,0,0
BZB1_ZKF_V,10,@GV,3439525888,4,73,0,0
BZB2_ZKF_V,10,@GV,3506634752,4,73,0,0
BZB1_WD_V,10,@GV,3573743616,4,73,0,0
BZB2_WD_V,10,@GV,3640852480,4,73,0,0
BZB1_ZKF_C,10,@GV,3707961344,4,73,0,0
BZB2_ZKF_C,10,@GV,3775070208,4,73,0,0
BZB1_GF_V,10,@GV,3842179072,4,73,0,0
BZB2_GF_V,10,@GV,3909287936,4,73,0,0
BZB1_AUTO_V,10,@GV,3976396800,4,73,0,0
BZB2_AUTO_V,10,@GV,4043505664,4,73,0,0
BK_AI_8,10,@GV,4110614528,4,73,0,0
BK_AI_9,10,@GV,4177723392,4,73,0,0
BK_AI_10,10,@GV,4244832256,4,73,0,0
BK_AI_11,10,@GV,17039360,4,73,0,0
BK_AI_12,10,@GV,84148224,4,73,0,0
